"tweet_text","topic"
"@JoeEspo72882220 @UkrWarReport So we still have 1 he 10 minutes","warUKRU"
"@Reuters What NATO should do is send 
250 000 troops to #Ukraine from every #NATO member
What's Putin going to do? He can't go to war with every NATO country
CASE CLOSED","warUKRU"
"U.S.-Russia talks appear to keep threat of broader Ukraine war at bay https://t.co/jOt1zeY1bb.  TVt  en-us/AAT0hKa?ocid=str dr trxftxf","warUKRU"
"When they ask me what I think about the Ukraine war 😭🤣⚰️😴 white fragility @ it's finest https://t.co/TWgUt9Cv5C","warUKRU"
"Live:War in Ukraine / View of Maidan Square in #Kyiw,War  #Russian_invasion

https://t.co/PLE6VVaRRX","warUKRU"
"What Is It Like In Ukraine?

Writer/War Reporter Hollie McKay joins us after returning from Ukraine, providing unique perspective on one of the world's top stories. https://t.co/i8yAWokyqU","warUKRU"
"@McKibbinUSA @geoallison The US is not going to get in a kinetic war with Russia over the Ukraine.  Your view that the Ukraine is a ‘graveyard for foreign invaders’ is a bit lame and old hat. FYI - Russia got beat by France, UK and the Ottomans in the Crimean war.","warUKRU"
"@its24601 @davidfrum Im talking about ukraine not nuclear war which wont happen.","warUKRU"
"Russia invasion: Frontline Ukraine city holds breath amid attack - https://t.co/6AStVKBbmj{ 
People in Kostyantynivka are no strangers to war, but Russia's attack has left them fearing for the future.

Read more BBC News","warUKRU"
"Lord, thank you for my freedom. Please be with the people of Ukraine and the families of the soldiers who are force into war by Putin. Please Help those trying to get to safety, the children made orphan and all the people who have to start over. Look after those who are staying.","warUKRU"
"While ALL eyes are on Ukraine- bigger threat
to American-China threat to Taiwan-Military
cargo ships are loading tons of tanks &amp; other
WAR MACHINES out of San Diego headed
to Asian theaters-Tired of their lies yet?  #Marfoogle #MarfoogleNews #MarfoogleTV https://t.co/TBJScKhxK1","warUKRU"
"@prempatel__ @NigsV @UkrWarReport Yes its a  dji mavic","warUKRU"
"@PrisonPlanet This is not about Ukraine, but about rules that cannot be broken and that were created after the Second World War. This is for everyone.","warUKRU"
"This chick fled Ukraine to America, but now wants to pit America against Russia in a war she was too much of a coward to stay and fight. Anyone's blood but hers. https://t.co/7H6K5JMZ4I","warUKRU"
"Prelude to offensive actions in Ukraine? Georgia was also hit by cyberattacks before the Russo-Georgian War. Ukraine MFA, Ministry of Education, Ministry of Energy pages are down. On Facebook, Ministry of Education and Ministry of Energy posted news of a cyberattack 1/
#Ukraine https://t.co/W7Xb7tlCCM","warUKRU"
"Putin's war on Ukraine, explained https://t.co/3BQ5qQKxLi","warUKRU"
"@rory20s I don't think they are eager to go to war in the Ukraine. They're still trying to get over Donald Trump.","warUKRU"
"Why sanctions will not gonna work. I'm saying this since beginning. He can't care less about it.

#Ukraine #UkraineUnderAttack #UkraineRussia #UkraineInvasion #UkraineWar #StopPutin #StopWar #PutinIsaWarCriminal 

https://t.co/YkPd7kLVvC via @YouTube","warUKRU"
"@ImSpeaking13 @WontCaveDave Putin; the war on “Ukraine going as planned” is no different than #TraitorTrump ; “I won the election and it was stolen from me” 
Sound familiar @GOP ?","warUKRU"
"The Biden administration is finalizing  its targets for a barrage of economic sanctions against Russia if it attacks Ukraine, including major Russian banks, state companies and key imports https://t.co/k6zkXe0AQU via @WSJ Nothing like a little war to take your mind off things.","warUKRU"
"Downing Street admit it could take 'months' to sanction oligarchs as Ukraine president Volodymyr Zelensky says talks 'only way' to end war, via @AlexofBrown 
https://t.co/nEnOHkzQUQ","warUKRU"
"Now that the covid war is waning Russia, America and the Ukraine are getting bored so decide to threaten world war 3 on the rest of the world, “Why can’t we all just get along?”","warUKRU"
"China asked Russia to delay Ukraine war until after Beijing Olympics https://t.co/jTbNV0py2j","warUKRU"
"The way you people salivate at the thought of war and death… truly repulsive. And Ukraine has asked the US to tone down the rhetoric! https://t.co/Ij9KiBMebV","warUKRU"
"Forces &amp; perspectives driving war &amp; peace in Europe today.

Good summary by UK Defence Sec summing up West's official position on Ukraine.

US Grand Strategy by Brzezinski &amp; Putin's thoughts on Ukraine.

https://t.co/VwYex24ZIS

https://t.co/AXlKDaClmB https://t.co/xX2J7Cni6F","warUKRU"
"@Blitzkreg6 @jteta12 @The_Real_Fly @AdamKinzinger You're right, I didn't and I agree. It's unlikely America will risk all out war. I dunno what our end goal here is honestly, given that we backed the coup in Ukraine that led to this. I guess all we can really do though is sit back and see what happens for now.","warUKRU"
"Spreading your anti-war message: We don't want a nuclear war, do something to stop this war. Join https://t.co/P6UPNJSICa #bnb #bsc  #nuclea #nuclearbomb #nucleare #nuclearwar #nukes #RussiaUkraineConflict #StopWar #ukraine #war #stopallwars #StopWar #stopthewar #StopTheWar","warUKRU"
"@MichaelTraill1 Ukraine could be free from mass murder and slaughter of civillians soon. The war only been goin on since 2014","warUKRU"
"@Reuters You journalists let us down in Iraq and the consequences are still ongoing. This time do the right thing and don't just automatically support our warmongers. Ask @NATO and @JoeBiden why it is so important for them to be in Ukraine enough to risk a nuclear war. Why??","warUKRU"
"""A War within a War"": Transgender Woman - Transphobia -Russia -  Ukraine -Invasion...
https://t.co/1jFohiHEcO","warUKRU"
"@SecBlinken @MunSecConf A government committed to dividing &amp; destabilizing the world will not rest until the Ukraine is pushed into war with Russia. Of course, I’m talking about Cuba😄","warUKRU"
"Ukraine President Zelensky Says Ukraine Lost Almost $500 Million to Biden War Hype: ‘We Don’t Need This Panic’. No, but biden needs “this panic” to distract  Americans from the catastrophic chaos he unleashed here at home. Outrageous this is being done so Airing of biden's https://t.co/4iv62TzNT2","warUKRU"
"#RussiaUkraine #Putin won the propaganda war - the Russian media ""counter-narrated"" the crisis in #Ukraine on the theme of Western hysteria (with big assists from #Biden). The climax was reached yesterday, with the celebration of the ""day of non-invasion"" https://t.co/sNENTAG977","warUKRU"
"@olex_scherba Both the us and russia sorry to said and militarist countries and certanly on this casé ukraine might the victim and proxy war from russia..","warUKRU"
"Russia-Ukraine: ICC to launch probe into possible war
crimes   https://t.co/XQAL9klGjO    #News","warUKRU"
"#Ukraine's been living in the state of war for the past 8 years.

https://t.co/14OMolw1Rb","warUKRU"
"@LawDavF With all due respect Mr. Freedman. The rules have changed since the annexation of Crimea. Putin declared a full on war on Ukraine and the West. The nuclear threat should be accounted for. The old fart doesn't have much more years, and he won't mind sending the World to Hell.","warUKRU"
"@NickNitro007 @EarlDiaz47 @hobbletopic @NHWharfRat @nickschifrin There's exactly ZERO reason or logic for Russians to invade Ukraine, they said it themselves, however they won't allow nato or invasion of Donbass..Ukrainians were building troops in Donbass first, something your media forgot to mention &amp; USA started the war with nazi coup anyway","warUKRU"
"War in Ukraine Could Be a Windfall for Energy Giants—Thanks to Congress https://t.co/8N95esXahd","warUKRU"
"The issue of #Ukraine is not a core national interest for US &amp; not one on which it’s willing to go to war with #Russia, especially at a time when rise of #China presents the central challenge to its position in the international order: @niveditakapoor. https://t.co/1NuSNpDbZF","warUKRU"
"Where is the current crisis over Ukraine leading, what choices does Russia now face, and how likely is war? In his latest article, @Nigelgd1 explains why, despite intense diplomatic efforts, military conflict is looking more likely https://t.co/DwmbPvNYy8 https://t.co/we3H6D7djl","warUKRU"
"Cool that Canadian politicians are acting like they ""care about human rights"", while actively trying to push a war between Ukraine &amp; Russia, conducting their own genocide against the Indigenous peoples, &amp; are supporting the Yemeni genocide.","warUKRU"
"@jensstoltenberg What ""conflict"" Mr. Secretary, have you not fucked up something? Russian criminals are attacking Ukraine on a full scale and you are talking about the conflict ?? Mr. Secretary of the Cowardly Pact, this is war and genocide, not a conflict! You're a coward!","warUKRU"
"@Charbax @FSIStanford @McFaul @AliVelshi @ForeignAffairs I haven’t seen The US government trying to invade Ukraine. I haven’t seen (and neither have you) Ukraine trying to invade Russia.
The US people will not return to the isolationist mentality that we had before WWII.
So tell Putin to stop creating WAR in Eastern Europe. You TROLL","warUKRU"
"@PeterRHann1 IMO the Euro zone messed up rushing NATO expansion. The post cold war solution with an  independent Ukraine as a buffer between NATO and Russia was working. Ukraine was westernizing without destabilizing the region.","warUKRU"
"The hardest clashes of the #Ukraine #Russian War seem to take place on the #Belarusian border.  Russia will cut off Ukraine's eastern border and close its supply routes.  #NATO can try to support from the black sea via Poland.
 It's hard to play ball in Russia's own court","warUKRU"
"@CYpresidency #StandWithUkriane Cyprus, a divided nation, a disgrace today. I’m embarrassed to be your citizen. Ukraine is at war. The time for golden passports is over. Grow a spine. #SWIFT","warUKRU"
"Putin would be more likely to forego war if Ukraine were more strongly defended. The US should have made sure to strengthen Ukraine enough to deter war; there was no danger in doing that.","warUKRU"
"@MarkHertling Does the Ukraine PM publicly stating there’s no imminent attack from Russia coming matter at all? I forgot. Need to reward defense contractors so let’s start a war anyway.","warUKRU"
"@TOOEdit Maybe I'm missing something. Why would Israel want a war in Ukraine? This can risk the US requiring them to act against Russian interests which can make cooperation in Syria more difficult. It also diverts attention from Iran. If anything Israel wants the current status quo.","warUKRU"
"Ukraine phone call yesterday:

Biden, ""The Rusians are coming! Run for your life! Ahhhhhh!

Ukraine President Zelensky, ""Dude, chill out. Don't fabricate a war at our expense.""

Biden will send brave sons and daughters to killing fields for slaughter to save his pathetic regime. https://t.co/yqpbLFnyX9","warUKRU"
"@Desireezizi @JackPosobiec Because Joe and hunter did deals over there.
Ukraine is blackmailing him.
So Joe starts a war end of problem.","warUKRU"
"So is this your #Disinformation 
@WhiteHouse @joeBiden’s Puppeteer Handlers?
#WeDontBELIEVE your nonsense at all!
No
#Russia #Ukraine War
@MarkDice 
 FaIse FIag Exposed? https://t.co/0nru9P8nuX via @YouTube","warUKRU"
"Breaking: US draws down Ukraine embassy presence as war fears mount 

 https://t.co/NuYqj7MyIa","warUKRU"
"@Gina26287062 @RepMTG @POTUS Why haven't they got them up and running?? Because of BIDEN'S REGULATORY policies, that's why! And why the hell are we purchasing HALF A BILLION BARRELS OF OIL A DAY from RUSSIA??!! This is what they're using to fund their war against Ukraine, FOOL!","warUKRU"
"@Otto_English the Ukraine is obviously the new 'proxy war' for this lot. Wonder how many times she mentioned the Ukraine prior to this? Probably never? Imagine being proud to write for the s*n too haha. Pathetic.","warUKRU"
"MasterCard and Visa suspend operations in Russia in response to the invasion of #Ukraine.

🇷🇺🇺🇦PayPal will also stop operating in #Russia, joining the list of foreign companies that have stopped offering their services in the Russian Federation.

#UkraineWar #UkraineRussianWar","warUKRU"
"The US are determined to start a war in Ukraine.
Having destroyed Afghanistan further enriching themselves, they're seeking a new revenue stream.

""US official says Russian troop presence is a danger but Ukraine warns of causing 'panic' with rhetoric""  https://t.co/CKDONNf8M8","warUKRU"
"@john_sipher @benandjerrys Ukraine is a sovereign nation, the onus is on them to protect themselves, not us. The US just got out of a 20yr aimless war, so pardon us who aren't so r-slurred for not wanting to start a nuclear war over a meaningless geo political pawn lmao","warUKRU"
"NATO has made

14,500 dead in Libya
165,000 dead in Afghanistan
224,000 dead in Syria
1,200,000 dead in Iraq It didn't shock anyone.None of these countries has been sanctioned.Russia starts a war in Ukraine and leaves barely 200 mostly military dead that everyone is shocked. https://t.co/HTZDkEAo3f","warUKRU"
"🪖 #Russia is conducting military exercises along its border with #Ukraine, while the #UnitedStates has put some 8,500 of its own troops on alert, just in case an eastern European war erupts. 
#LQR","warUKRU"
"@HeadshotsStocks @Pawel20509012 @MFHoz No, just keep Ukraine neutral and stop the military containment of Russia.

I hope your idealism is worth the risk of a world war. It's not worth it to me!

How many countries have the US invaded? Where were you then?","warUKRU"
"@Ukraine @_ReutersTopNews @AP @cnnbrk @AFP @BBCWorld @Reuters @guardian @nytimes @FT @MoscowTimes Cyber war lol","warUKRU"
"Ukraine Says Russia Behind Cyberattack in 'Hybrid War' Move https://t.co/8WsXAQe1Sb","warUKRU"
"I don’t want to go to war with Russia as much as the next guy, but if US shows its hand that only diplomacy will be used to deter an invasion of Ukraine, that’s not enough of a deterrent. Putin is only as strong as we allow him to be.","warUKRU"
"Progressives media outlet shouldn't regurgitate   Conservative &amp; dominant media calls for Canada to arm Ukraine. It will slightly increase the chance of a cataclysmic nuclear war. https://t.co/8OghTRySCb","warUKRU"
"Not going to lie, but it feels weird living life as normal knowing that another country is invading/attacking another. It's 2022, why is war still a thing? Life is precious. This has to stop. #Ukraine #PrayForUkraine","warUKRU"
"@ettoredn @MakeYourBed1 @NickKnudsenUS @MeidasTouch When the US was at war with Vietnam (not even our country we were fighting for), we made it illegal for people not to sign up to fight.  Because places like US are limited in how they can help, Ukraine needs every person capable to fight.  Your point?","warUKRU"
"be the ones that do a FF in Ukraine and blame Russia for it; thus starting the war; as they have been pushing for the last 2 months. I see it happening on Super Bowl Day, as a distraction from one of the biggest human tracking events; which is also a day we are planning a protest","warUKRU"
"Russia-Ukraine War: Ukrainian President Volodymyr Zelensky released video, ""We are in Kiev, defending Ukraine"" https://t.co/1xAwmpJtG8","warUKRU"
"Ukraine conflict: Valery, young victim of a frozen war https://t.co/09Lg8ezjm9","warUKRU"
"For Mr. Blinken, the brief meeting was a chance to take stock of the humanitarian disaster — Europe’s largest refugee crisis since World War II — caused by the Russian president, Vladimir V. Putin, in his invasion of Ukraine. 9/ https://t.co/jJcokN3ma3","warUKRU"
"Lavrov: “never before has Russia posed a threat to the Ukrainian people” The sane people of this planet: “get the hell out of Ukraine and stay out you war mongering donkey”","warUKRU"
"Moscow doesn't want war with Ukraine says Russia's foreign minister - BBC News - YouTube https://t.co/RYK7iOw3nt","warUKRU"
"@UkrEmbLondon @iamcardib @Beyonce @Cristiano @KylieJenner @leomessi @TheRock @LeoDiCaprio @ArianaGrande Ukraine tries first to begin a war provoking Russia ?","warUKRU"
"Ukraine crisis: US warns 'drumbeats of war' are sounding as talks with Russia end with no breakthrough https://t.co/3CDRSS8bbM","warUKRU"
"📛BREAKING--""NATO PREPARING FOR RUSSIAN INVASION OF UKRAINE""
""Vladimir Putin intends for the talks to fail to create a pretext for war""
---Sky News ..50 minutes ago 
#mepolitics #nhpolitics #mapoli #florida #japan #uk #guam #breaking","warUKRU"
"I’m genuinely worried about US negotiations with Russia about Ukraine and NATO because of how the US handled negotiations in 2013 following Assad’s chemical weapons war crime which killed more than 1500+ Syrians and crossed a US “red line.” 1/","warUKRU"
"In the Trenches of Ukraine’s Forever War https://t.co/aoKvGYG2Ec","warUKRU"
"Putin’s war on Russia is advancing far quicker than his war on Ukraine: https://t.co/PV5GFfVhBD","warUKRU"
"@DianeMomofZeus @CalltoActivism The money paid to Russia for their oil is financing the war with Ukraine.","warUKRU"
"@JeanLake20 @oliviaCsinger @KyivIndependent Ukraine joining NATO would just escalate the already existing conflict it has with Russia. Putin knows that he can't fight NATO, and he will go on a suicide with the whole world. The best outcome will be a phyrric war.","warUKRU"
"@JohnAvlon CNN and BIDEN's admin are setting up their OWN WAR in Ukraine to distract people from Biden's catastrophic policies failures. @clarissaward 2day report proves THAT IS NO CRISIS IN UKRAINE. FEAR MONGERING leftist AGENDA only","warUKRU"
"#Ukraine #Russia #UnitedStates Unfortunately, there’s this kind of bloodthirsty warmonger mentality that are unable to conceive the world in PEACE (without WAR), constantly in war, spending their time stirring up conflict &amp; war everywhere to feel good […] ISN’T THAT THE SHADOW❓ https://t.co/fIBzNmGHtJ","warUKRU"
"@MarshaBlackburn Russia said it had no intent to invade Ukraine. But if Ukraine joins NATO n if Crimea is attacked you won’t even have a chance to blink when it’s all over. 

Weakness ain’t it. 
It’s PROVOCATION from FJB wanting to push Russia into war telling us lies.","warUKRU"
"Poland's foreign minister said on Thursday that Europe was at risk of plunging into war as Russia said it was not yet giving up on diplomacy but that military experts were preparing options in case tensions over Ukraine could not be defused.https://t.co/0oTmU6gdP9","warUKRU"
"@Bungo2112 @Fern_Britton @BorisJohnson Indeed. Casualties of war are tragic.  I sincerely hope it doesn’t come to it and I hope Boris can use his powers of persuasion and charm to get Vlad to see it isn’t in his interests to start an invasion on Ukraine. Nice chatting this evening. Goodnight.","warUKRU"
"@EndGameWW3 Looks like Vlad has made up his mind about what to do in the Ukraine. War may  now be unavoidable.","warUKRU"
"So first they gave us a fake pandemic 😂 and now they gonna give us a fake war in the Ukraine 😂
Nothing they do is real, it’s all fake. Like how Brandon got the most votes ever 😂 And 1/6 was an insurrection 😂 
Everything is bullshit 😂 They are all criminal liars and corrupt","warUKRU"
"U.S. preparing for Russia to cut gas supply in case of escalation in Ukraine | War Is Boring https://t.co/akhdlZ9hJg","warUKRU"
"Biden Wd Like to Know What Problem Is https://t.co/DF8W4GG9FX 
Maybe turnaround for @POTUS &amp; @BorisJohnson v press critics will be how Ukraine/Russia war is handled?

Both have been successful on economic growth, Covid relief/vax, infrastructure &amp; climate plans v fan-less cynics","warUKRU"
"@CBCOlympics Nobody wants war in Ukraine except those who are blowing the trumpet of war. (The United States).","warUKRU"
"Ukraine braces for wider war with Russia https://t.co/DvwkGgToB2","warUKRU"
"@GretaGrace20 @Michael2Turner @kaitlancollins So you and anyone you care about can go volunteer to fight in Ukraine, we aren't going to war","warUKRU"
"If there is war between Germany and Ukraine, I will support Germany because it was a Ukrainian German that thought I was not good enough for them.","warUKRU"
"@RintoulRiley @Gaulather @Historian_Matt Where did Blake say be supported Nazis or war with Russia? All the sign says is to Support Ukraine. And yet ppl are in the comments getting mad https://t.co/EGFlCaUEAk","warUKRU"
"“GIVE ME WAR PLEASE JUST AS A LITTLE TREAT!! PLEASE IVE BEEN SO GOOD!! UKRAINE AND TAIWAN MATTER NOW!! PLEASE PLEASE” https://t.co/EuDGemJ5jh","warUKRU"
"@JackPosobiec Am I the only person who doesn't give a fuck about Russia/Ukraine? America does not need to be the fucking world police. The Demoncrats are warmongers, your average American doesn't want any war. And what @VaushV is saying here is just terrible. We don't need to be involved","warUKRU"
"""When I think about the stories of war, how the Nazis tortured, shot and killed fathers and mothers in front of their children, my body trembles and my heart aches.""-Svetlana, Ukraine. #Holocaust #testimonies must not be forgotten. Visit our #archive below
https://t.co/kFAxh5sKgb","warUKRU"
"Don’t blame me for the war in Ukraine.

I voted for Trump!","warUKRU"
"Peter Lavelle discusses the Russia and Ukraine situation with George and... https://t.co/jaZSCRnavo via @YouTube OK!Claim down now!Born in 1949 grow up in HongKong. But listening to adults talk about what happened in the  war was scary!War enrich the top, citizens suffer Orr die!","warUKRU"
"I believe most people stand for the citizens of Ukraine. It's the getting into a war we have no business in and should have never happened, we're against! 
America has its own war with invasion going on at our borders! 
This is Biden and his regime's fault! https://t.co/x2cDOg7RWy","warUKRU"
"As Russia further escalates its military assault on Ukraine, the future of European security and the post-Cold War international order at stake.
https://t.co/GgbxNgQKop","warUKRU"
"@chachababy2000 @Jim_Jordan I agree they are trying to distract us with the Russia Ukraine war so you don’t know what is really going on. Treason from Clinton","warUKRU"
"URM SO UKRAINE MIGHT BE GOING TO WAR WITH RUSSIA AND THE UK MIGHTE HELP AND IM ONLY HEERING ABOUT THIS NOWWWWWWWWWW?!!!!!","warUKRU"
"@MaajidNawaz @MaajidNawaz Can you summarize the point you've been trying to make over the past days? Do you support Putin's claim that he has started this war to get rid of Nazis and drug addicts? Do u think European countries and US shouldn't support Ukraine in this moment? Need context plz","warUKRU"
"@n_roettgen Russia to be deterred from going to war against Ukraine? What the heck would Russia gain from it? A region even more torn by civil unrest and inner conflicts then on their pocket, plus a furious EU and US isolating them economically even more? Bollocks. Russia is not crazy.","warUKRU"
"@UkrWarReport @gtconway3d What makes him a man ? Invasions and wars?????????hmmmmmmm.","warUKRU"
"Nah the propagandists LAZY AF this go round. 😂😂😂 

#Ukraine #UkraineRussiaWar #UkraineWar #Ukrania https://t.co/ziOgFgkSuA","warUKRU"
"@visegrad24 Living in Canada I fully support helping Ukrainian refugees settle here. If this war is over soon perhaps many people will return home if we protect Ukraine.","warUKRU"
"@rhonda_harbison @LoraAneM @GOP @RealBenCarson @ACI1776 Seriously I'm sure Cuba Goodin JR regrets playing this ASSHOLE as a TRUE STORY Movie! This Ukraine War is giving all Americans a chance to apologize to Americans. People die in Wars, TRG will never apologize. The whole mental issues n appealing 2 Hate n greed thing. we can heal!","warUKRU"
"#America is increasing pressure on #Germany, as if Germany is still an US vassal of Cold War #dictatorship and #Russia/ #Soviets didn't pull out of Germany. But wait a minute, Germany is still under US military #occupation, the Americans have never withdrawn...?!

#NATO #Ukraine","warUKRU"
"So Sleepy Joe wants to get Americans out of Ukraine because of a FAKE war but says they must be vaccinated against a FAKE pandemic? They are just hiding the REAL fact that Hillary committed treason and the REAL fact that Canada is run by a tyrant!","warUKRU"
"Certain? Might as well send ""thoughts &amp; prayers"" We will be in this war one way or another @POTUS, we can either step in early and prevent massive loss of life or wait until all of Europe is on fire. Ukraine shouldn't be fighting alone. @RepJerryNadler @SenSchumer @SenGillibrand https://t.co/Fdepg8y9yX","warUKRU"
"if you SNOWFLAKE MILLENIALS weren't so WOKE we there wouldn't be WAR in UKRAINE https://t.co/11disonX5k","warUKRU"
"@Reuters I think most Americans have no idea that a No Fly Zone entails American planes flying over the area and SHOOTING DOWN enemy aircraft. 

It's not just a request not to fly over Ukraine, it's a declaration of war. I think if more Americans knew this, these stats would shift.","warUKRU"
"@georgegalloway They're not Europeans. That's what European and american journalists have said in the ongoing war in Ukraine.","warUKRU"
"“To the citizens of Russia: you are not our enemy, and I don’t believe you want a bloody, destructive war against Ukraine,"" Biden said in nationally televised remarks from the White House. https://t.co/ge6cHJ2gzS","warUKRU"
"@StateOfSwimming Well, in German mainstream media it is told that this scene cant be approved. Can you? Is there a mobile Phone line from somewhere in Ukraine to somewhere in Russia? Craig, don't lose   your ratio in state of emotio. And Twitter might not be the best source in case of War!","warUKRU"
"@SaketGokhale @IndiainUkraine Is it Kiev or Kyiv? I’m pretty sure, those in Ukraine know better, more than any arm chair expert and critic sitting thousands of miles away! And I can also bet a 1000 dimes that you would have never even heard of these places before this war started!","warUKRU"
"How about a ""Ukraine apply the Minsk agreement that you signed! It's been 7 years too long coming. 
Make peace not more war."" https://t.co/CScAHEOuFK","warUKRU"
"@HyperLume @elsieortong Who says I'm not? I'm not a US supporter. It's not 'because Putin' it's because the Ukrainians have been through war for years, lost ground and many troops. And Russia wants more. Instead of carping about NATO, I don't understand why more aren't supporting Ukraine here.","warUKRU"
"The COVID narrative is burning up all around us and the media can't incite War with Ukraine fast enough for another crisis to hide under.","warUKRU"
"F22s could establish a no fly zone with literally almost zero risk to their pilots in half an hour over Ukraine.  At Red Flag war games, F22s massed a 241-0 kill ratio against F15s/F16s.  Let’s use our advantage NOW! 

https://t.co/lLGSA11wqe #NoFlyZoneOverUkraine

@AVindman","warUKRU"
"@ianbremmer Biden and Putins agendas do not match. 
Biden wants war and herewith related economic benefits and Putin wants Biden to keep his distance.
Ukraine is just the new Afghanistan.","warUKRU"
"@CindyVien @TuckerCarlson Please tell that to PUTIN who has already invaded Ukraine, annexed Crimea, continues to wage war on Ukraine costing tens of thousands of lives and displacing many more, and is massing hundreds of thousands of troops on the Ukrainian border. The aggressor is clear!","warUKRU"
"Russia-Ukraine war: What happened today (March 5) https://t.co/i7bxNwqO2m https://t.co/5Pj7YcZG7O","warUKRU"
"@Boywife5555 @gf_breno @joeypancetta @VaushV The thing is, there’s no way Russia would invade Ukraine if we pledged to defend it. The Russian military is pathetic compared to ours. We could prevent war pretty easily here just through that.","warUKRU"
"It's like Biden keeps poking Putin, begging for a war. Putin's like ""Get outta here, kid. Ya bother me.""
How much you wanna bet Putin skips Ukraine and just bombs the White House bc Biden just won't chill? https://t.co/cMhJTqAO3R","warUKRU"
"Sullivan warns of ""severe economic consequences"" if Russia invades Ukraine https://t.co/dKJ0KK8mC5 I AM READY FOR THE BIG AND LAST......WAR !!!!!!!","warUKRU"
"@POTUS Why are we sending 3000 troops to Ukraine today? Has Washington gone crazy going to war w/ Russia. Our reps care more about Ukraine than our own border and crime, and inflation or supply shortages! Can we trust the DOD w/ our sons &amp; daughters after the Afghanistan disaster!","warUKRU"
"These are the first official statements by Russian authorities that discuss sending weapons to the occupied territories in Ukraine.

Since 2014, Russia has been supplying military equipment and troops to maintain the war it unleashed in Ukrainian Donbas.

https://t.co/SvaUdFQN3R","warUKRU"
"Blinken said the U.S. has information that indicates #Russia will target specific groups of #Ukrainians.  ""Russia takes steps down the path to war, and we issue the threat of military action."" @VOANews #Ukraine https://t.co/84LPjsoqSL","warUKRU"
"@CNNPolitics @cnni Don’t you think you overplay the war-in-Ukraine-can-happen-every-minute card a little bit?","warUKRU"
"The world is going crazy!! 🤕
Putin says that Ukraine's entry into OTAN can provoke a war between Russia and the Atlantic alliance
@anealmag_M @cmanuelbuenoc","warUKRU"
"@unlearn16tweet @jordanbpeterson Freezing assets is a form of theft, when done outside of war, without due process and hearings.    But evidently Trudeau declared war on somebody, eh?    

A harsher form of war that in the Ukraine, this month so far, at least for those whose assets are now unusable.","warUKRU"
"@g00nenberg @30andAlone @LPTexas Why I’m seeing are still best Obama first term arguments or earlier.

You’ve clearly have little understand of global geopolitics or global history.

War in Ukraine is a last grasp of a dying Russian nation who’s very existence is highly questionable 20-30ys from now.","warUKRU"
"@ReviewsPossum Yeah and Ukraine is telling murica to settle the fuck down but I seriously think the lizards running the gov WANT us to enter a new war.","warUKRU"
"@AussieOracle No I don't think anybody supports war with Russia. Russia's problems is Ukraine. You'd really have to be sick in the head to want war at this point with what's going on worldwide. No country has the right to tell another country what it can and cannot do. Remember Nazi Germany?","warUKRU"
"@DailyMail Meanwhile, we have a president who wants to go to war with Russia because of personal interests in the Ukraine. But holy shit, Joe Rogan's asking questions about mandates &amp; vaccines! Don't worry about the assholes who can nuke us, we need to get people outraged over a podcast!","warUKRU"
"@femalehobbyist ☺️ War?  No body is going to win! America just gonna make Putin squeeze the Ukraine people even more! The Afghan people know exactly what I’m talking bout!👍🏽🇺🇸","warUKRU"
"@SkyNews @DominicWaghorn Oh do shut up u tit. There wont b world war 3, it'll be nuclear war n everythin destroyed. And besides #Russia r goin 2 invade #Ukraine and the #westernallies will do nothin but just condemn the invasion. 🙄","warUKRU"
"NUCLEAR WAR ALERT: UKRAINE CONFLICT ESCALATES ( Live Coverage ) https://t.co/g2X8p84pAc via @YouTube","warUKRU"
"My heart goes out to the people of Ukraine. We must choose peace not war. The world has gone through hard times in the last two years from COVID19 to the climate crisis. All we need now is for everyone to #StandWithUkraine
https://t.co/5Q1wYBQ5Ug","warUKRU"
"@pattybluebird99 @DanScavino Are You not seeing that we are all fkd and this point???

You’re grand master Brandon is ruining our country and trying to start a war with Russia.

Even The Ukraine president came out and said Brandon is full of crap. 

Watch “Wag the Dog”...that’s what is happening right now.","warUKRU"
"#DemocRATs are sending troops to #Ukraine 
#DemocRATs mocked Mitt Romney(D) for challenging Russia...  

#DemocRATs SMEARED Trump for ""colluding with Russia"" but #DemocRATS approved Putin's pipeline to fund this war https://t.co/ggofNUX8rp","warUKRU"
"@Winning4Him This is so ridiculous.  Especially since last I heard Ukraine was saying it won't escalate.  Joe and the Dems want a war so bad...","warUKRU"
"@McFaul @IAPonomarenko Thanks to new technologies the🌍witnessed:
1. US🇺🇸🇪🇺EU politicians in the streets of Kiev participating in actions inciting🇺🇦Ukraine's democratic gov to be overthrow  Maidan violence that followed&amp; regime change 
&amp;🇺🇸USimposed🇺🇦gov
2. US🇺🇸utilisation of Ukraine🇺🇦to initiate a WAR.","warUKRU"
"S/O to all the Russians that condemn Putin's war against Ukraine.","warUKRU"
"i cant wrap my head around the fact that no one has written about the phoney war in ukraine in the context of the JCPOA/iran deal https://t.co/BF5Hy0iYDy","warUKRU"
"@HawleyMO Disagree make it clear what is at stake. Make sure we do not stumble into  a war. 

If Russia gets away with taking Ukraine they will take other countries and China will move on Taiwan.  

I do not want wars but neither do I want democracies taken over by force.","warUKRU"
